game_id,gameday,home_team,away_team,home_win,point_diff,home_rolling_ppg,home_rolling_papg,home_rolling_diff,away_rolling_ppg,away_rolling_papg,away_rolling_diff,ppg_differential,papg_differential,overall_differential,home_advantage,week,is_divisional,spread_line,home_moneyline,away_moneyline
2019_10_SEA_SF,2019-11-11,SF,SEA,0,-3.0,27.8,9.6,18.200000000000003,29.0,28.2,0.8000000000000007,-1.1999999999999993,-18.6,17.400000000000002,1,10,1,6.5,-268.0,233.0
2019_11_PIT_CLE,2019-11-14,CLE,PIT,1,14.0,16.4,26.0,-9.600000000000001,23.4,18.6,4.799999999999997,-7.0,7.399999999999999,-14.399999999999999,1,11,1,3.0,-163.0,146.0
2019_11_CHI_LA,2019-11-17,LA,CHI,1,10.0,21.8,17.4,4.400000000000002,19.2,22.4,-3.1999999999999993,2.6000000000000014,-5.0,7.600000000000001,1,11,0,5.0,-233.0,204.0
2019_11_NE_PHI,2019-11-17,PHI,NE,0,-7.0,22.8,21.6,1.1999999999999993,29.6,14.2,15.400000000000002,-6.800000000000001,7.400000000000002,-14.200000000000003,1,11,0,-4.5,186.0,-210.0
2019_11_CIN_OAK,2019-11-17,OAK,CIN,1,7.0,25.8,27.6,-1.8000000000000007,16.0,29.8,-13.8,9.8,-2.1999999999999993,12.0,1,11,0,13.0,-605.0,474.0
2019_11_ARI_SF,2019-11-17,SF,ARI,1,10.0,26.4,14.4,11.999999999999998,24.4,28.6,-4.200000000000003,2.0,-14.200000000000001,16.200000000000003,1,11,1,10.0,-429.0,353.0
2019_11_NYJ_WAS,2019-11-17,WAS,NYJ,0,-17.0,8.4,20.2,-11.799999999999999,18.2,27.4,-9.2,-9.799999999999999,-7.199999999999999,-2.5999999999999996,1,11,0,1.0,-122.0,111.0
2019_11_NO_TB,2019-11-17,TB,NO,0,-17.0,27.4,32.4,-5.0,24.0,18.0,6.0,3.3999999999999986,14.399999999999999,-11.0,1,11,1,-5.0,202.0,-230.0
2019_11_BUF_MIA,2019-11-17,MIA,BUF,0,-17.0,18.6,21.0,-2.3999999999999986,19.6,17.4,2.200000000000003,-1.0,3.6000000000000014,-4.600000000000001,1,11,1,-7.0,263.0,-307.0
2019_11_JAX_IND,2019-11-17,IND,JAX,1,20.0,20.0,18.2,1.8000000000000007,18.4,21.0,-2.6000000000000014,1.6000000000000014,-2.8000000000000007,4.400000000000002,1,11,1,2.5,-134.0,121.0
2019_11_DAL_DET,2019-11-17,DET,DAL,0,-8.0,24.0,28.4,-4.399999999999999,28.8,22.8,6.0,-4.800000000000001,5.599999999999998,-10.399999999999999,1,11,0,-7.5,310.0,-369.0
2019_11_ATL_CAR,2019-11-17,CAR,ATL,0,-26.0,26.0,29.6,-3.6000000000000014,24.2,32.0,-7.800000000000001,1.8000000000000007,-2.3999999999999986,4.199999999999999,1,11,1,3.5,-199.0,177.0
2019_11_HOU_BAL,2019-11-17,BAL,HOU,1,34.0,33.0,17.8,15.2,32.0,22.6,9.399999999999999,1.0,-4.800000000000001,5.800000000000001,1,11,0,4.0,-217.0,192.0
2019_11_DEN_MIN,2019-11-17,MIN,DEN,1,4.0,30.0,21.8,8.2,15.8,15.4,0.40000000000000036,14.2,6.4,7.799999999999999,1,11,0,10.0,-412.0,341.0
2019_11_KC_LAC,2019-11-18,LAC,KC,0,-7.0,20.8,20.0,0.8000000000000007,27.2,25.2,2.0,-6.399999999999999,-5.199999999999999,-1.1999999999999993,1,11,1,-5.5,213.0,-243.0
2019_12_IND_HOU,2019-11-21,HOU,IND,1,3.0,22.8,24.4,-1.5999999999999979,22.8,18.2,4.600000000000001,0.0,6.199999999999999,-6.199999999999999,1,12,1,3.5,-183.0,164.0
2019_12_SEA_PHI,2019-11-24,PHI,SEA,0,-8.0,18.6,23.8,-5.199999999999999,28.4,27.2,1.1999999999999993,-9.799999999999997,-3.3999999999999986,-6.399999999999999,1,12,0,-1.0,-105.0,-105.0
2019_12_DAL_NE,2019-11-24,NE,DAL,1,4.0,26.4,14.8,11.599999999999998,31.0,21.4,9.600000000000001,-4.600000000000001,-6.599999999999998,1.9999999999999964,1,12,0,5.5,-231.0,203.0
2019_12_GB_SF,2019-11-24,SF,GB,1,29.0,29.6,18.2,11.400000000000002,26.2,22.4,3.8000000000000007,3.400000000000002,-4.199999999999999,7.600000000000001,1,12,0,3.0,-175.0,156.0
2019_12_JAX_TEN,2019-11-24,TEN,JAX,1,22.0,21.0,24.2,-3.1999999999999993,15.6,20.8,-5.200000000000001,5.4,3.3999999999999986,2.0000000000000018,1,12,1,4.5,-225.0,198.0
2019_12_DET_WAS,2019-11-24,WAS,DET,1,3.0,10.4,20.4,-9.999999999999998,25.0,30.8,-5.800000000000001,-14.6,-10.400000000000002,-4.1999999999999975,1,12,0,-4.0,169.0,-190.0
2019_12_OAK_NYJ,2019-11-24,NYJ,OAK,1,31.0,20.2,26.4,-6.199999999999999,24.4,25.4,-1.0,-4.199999999999999,1.0,-5.199999999999999,1,12,0,-3.5,158.0,-177.0
2019_12_DEN_BUF,2019-11-24,BUF,DEN,1,17.0,24.2,20.0,4.199999999999999,16.4,18.2,-1.8000000000000007,7.800000000000001,1.8000000000000007,6.0,1,12,0,3.5,-190.0,170.0
2019_12_MIA_CLE,2019-11-24,CLE,MIA,1,17.0,20.0,21.2,-1.1999999999999993,19.4,25.0,-5.600000000000001,0.6000000000000014,-3.8000000000000007,4.400000000000002,1,12,0,11.0,-446.0,365.0
2019_12_PIT_CIN,2019-11-24,CIN,PIT,0,-6.0,13.4,28.0,-14.6,20.2,17.6,2.599999999999998,-6.799999999999999,10.399999999999999,-17.199999999999996,1,12,1,-5.5,199.0,-225.0
2019_12_NYG_CHI,2019-11-24,CHI,NYG,1,5.0,16.4,21.0,-4.600000000000001,21.2,32.8,-11.599999999999998,-4.800000000000001,-11.799999999999997,6.9999999999999964,1,12,0,6.0,-252.0,220.0
2019_12_TB_ATL,2019-11-24,ATL,TB,0,-13.0,23.6,22.0,1.6000000000000014,26.0,33.0,-7.0,-2.3999999999999986,-11.0,8.600000000000001,1,12,1,3.5,-183.0,163.0
2019_12_CAR_NO,2019-11-24,NO,CAR,1,3.0,24.6,16.6,8.0,19.8,30.0,-10.2,4.800000000000001,-13.399999999999999,18.2,1,12,1,10.0,-457.0,374.0
2019_12_BAL_LA,2019-11-25,LA,BAL,0,-39.0,19.4,12.8,6.599999999999998,36.0,14.6,21.4,-16.6,-1.799999999999999,-14.8,1,12,0,-3.5,145.0,-162.0
2019_13_CHI_DET,2019-11-28,DET,CHI,0,-4.0,22.2,26.2,-4.0,15.2,16.6,-1.4000000000000021,7.0,9.599999999999998,-2.599999999999998,1,13,1,-5.5,203.0,-230.0
2019_13_BUF_DAL,2019-11-28,DAL,BUF,0,-11.0,28.4,19.2,9.2,22.0,16.4,5.600000000000001,6.399999999999999,2.8000000000000007,3.599999999999998,1,13,0,6.5,-298.0,256.0
2019_13_NO_ATL,2019-11-28,ATL,NO,0,-8.0,21.4,22.2,-0.8000000000000007,28.8,21.6,7.199999999999999,-7.400000000000002,0.5999999999999979,-8.0,1,13,1,-7.0,272.0,-319.0
2019_13_OAK_KC,2019-12-01,KC,OAK,1,31.0,27.2,22.4,4.800000000000001,20.2,23.8,-3.6000000000000014,7.0,-1.4000000000000021,8.400000000000002,1,13,1,11.5,-451.0,369.0
2019_13_LAC_DEN,2019-12-01,DEN,LAC,1,3.0,13.8,22.2,-8.399999999999999,20.8,20.0,0.8000000000000007,-7.0,2.1999999999999993,-9.2,1,13,1,-4.5,183.0,-207.0
2019_13_LA_ARI,2019-12-01,ARI,LA,0,-27.0,22.8,29.2,-6.399999999999999,19.2,17.8,1.3999999999999986,3.6000000000000014,11.399999999999999,-7.799999999999997,1,13,1,-2.5,125.0,-139.0
2019_13_CLE_PIT,2019-12-01,PIT,CLE,1,7.0,18.6,16.2,2.400000000000002,22.6,19.6,3.0,-4.0,-3.400000000000002,-0.5999999999999979,1,13,1,-1.0,103.0,-113.0
2019_13_GB_NYG,2019-12-01,NYG,GB,0,-18.0,21.2,29.6,-8.400000000000002,23.2,25.4,-2.1999999999999993,-2.0,4.200000000000003,-6.200000000000003,1,13,0,-6.5,223.0,-256.0
2019_13_WAS_CAR,2019-12-01,CAR,WAS,0,-8.0,18.6,31.6,-13.0,10.8,20.4,-9.599999999999998,7.800000000000001,11.200000000000003,-3.400000000000002,1,13,0,10.5,-482.0,391.0
2019_13_TB_JAX,2019-12-01,JAX,TB,0,-17.0,18.4,26.6,-8.200000000000003,27.8,30.0,-2.1999999999999993,-9.400000000000002,-3.3999999999999986,-6.0000000000000036,1,13,0,-3.0,140.0,-155.0
2019_13_TEN_IND,2019-12-01,IND,TEN,0,-14.0,20.2,17.6,2.599999999999998,29.4,25.0,4.399999999999999,-9.2,-7.399999999999999,-1.8000000000000007,1,13,1,-1.0,-101.0,-109.0
2019_13_NYJ_CIN,2019-12-01,CIN,NYJ,1,16.0,12.0,26.6,-14.600000000000001,27.0,20.4,6.600000000000001,-15.0,6.200000000000003,-21.200000000000003,1,13,0,-2.5,111.0,-123.0
2019_13_NE_HOU,2019-12-01,HOU,NE,1,6.0,20.6,23.0,-2.3999999999999986,22.0,13.8,8.2,-1.3999999999999986,9.2,-10.599999999999998,1,13,0,-3.5,154.0,-172.0
2019_13_SF_BAL,2019-12-01,BAL,SF,1,3.0,40.4,12.4,28.0,35.2,19.8,15.400000000000002,5.199999999999996,-7.4,12.599999999999998,1,13,0,5.5,-242.0,212.0
2019_13_PHI_MIA,2019-12-01,MIA,PHI,1,6.0,20.0,27.0,-7.0,16.4,19.6,-3.200000000000003,3.6000000000000014,7.399999999999999,-3.799999999999997,1,13,0,-10.5,382.0,-469.0
2019_13_MIN_SEA,2019-12-02,SEA,MIN,1,7.0,25.4,23.4,2.0,27.8,22.4,5.400000000000002,-2.400000000000002,1.0,-3.400000000000002,1,13,0,2.5,-154.0,138.0
2019_14_DAL_CHI,2019-12-05,CHI,DAL,1,7.0,16.8,17.2,-0.3999999999999986,24.0,22.4,1.6000000000000014,-7.199999999999999,-5.199999999999999,-2.0,1,14,0,-3.0,150.0,-167.0
2019_14_CAR_ATL,2019-12-08,ATL,CAR,1,20.0,23.0,20.0,3.0,20.2,27.2,-7.0,2.8000000000000007,-7.199999999999999,10.0,1,14,1,3.5,-180.0,161.0
2019_14_SEA_LA,2019-12-08,LA,SEA,1,16.0,18.6,17.2,1.4000000000000021,29.6,23.4,6.200000000000003,-11.0,-6.199999999999999,-4.800000000000001,1,14,1,1.0,-120.0,109.0
2019_14_TEN_OAK,2019-12-08,OAK,TEN,0,-21.0,17.2,26.4,-9.2,31.0,24.4,6.600000000000001,-13.8,2.0,-15.8,1,14,0,-3.0,137.0,-152.0
2019_14_PIT_ARI,2019-12-08,ARI,PIT,0,-6.0,18.8,31.8,-13.0,17.2,16.0,1.1999999999999993,1.6000000000000014,15.8,-14.2,1,14,0,-2.5,117.0,-130.0
2019_14_LAC_JAX,2019-12-08,JAX,LAC,0,-35.0,15.2,28.8,-13.600000000000001,20.8,20.0,0.8000000000000007,-5.600000000000001,8.8,-14.400000000000002,1,14,0,-3.5,160.0,-179.0
2019_14_IND_TB,2019-12-08,TB,IND,1,3.0,28.8,26.8,2.0,20.6,21.2,-0.5999999999999979,8.2,5.600000000000001,2.599999999999998,1,14,0,3.0,-166.0,149.0
2019_14_MIA_NYJ,2019-12-08,NYJ,MIA,1,1.0,25.2,19.0,6.199999999999999,24.6,27.8,-3.1999999999999993,0.5999999999999979,-8.8,9.399999999999999,1,14,1,5.0,-213.0,189.0
2019_14_KC_NE,2019-12-08,NE,KC,0,-7.0,19.8,19.4,0.40000000000000213,29.2,23.0,6.199999999999999,-9.399999999999999,-3.6000000000000014,-5.799999999999997,1,14,0,3.0,-150.0,135.0
2019_14_DET_MIN,2019-12-08,MIN,DET,1,13.0,25.4,23.8,1.5999999999999979,20.0,25.8,-5.800000000000001,5.399999999999999,-2.0,7.399999999999999,1,14,1,12.0,-587.0,463.0
2019_14_DEN_HOU,2019-12-08,HOU,DEN,0,-14.0,21.6,21.4,0.20000000000000284,17.2,20.2,-3.0,4.400000000000002,1.1999999999999993,3.200000000000003,1,14,0,8.0,-389.0,325.0
2019_14_WAS_GB,2019-12-08,GB,WAS,1,5.0,21.0,23.2,-2.1999999999999993,16.6,22.8,-6.199999999999999,4.399999999999999,0.3999999999999986,4.0,1,14,0,13.0,-752.0,568.0
2019_14_CIN_CLE,2019-12-08,CLE,CIN,1,8.0,22.6,18.2,4.400000000000002,13.0,22.4,-9.399999999999999,9.600000000000001,-4.199999999999999,13.8,1,14,1,6.5,-269.0,234.0
2019_14_BAL_BUF,2019-12-08,BUF,BAL,0,-7.0,24.6,13.2,11.400000000000002,38.4,12.6,25.799999999999997,-13.799999999999997,0.5999999999999996,-14.399999999999995,1,14,0,-6.5,230.0,-264.0
2019_14_SF_NO,2019-12-08,NO,SF,0,-2.0,26.8,20.2,6.600000000000001,28.4,21.2,7.199999999999999,-1.5999999999999979,-1.0,-0.5999999999999979,1,14,0,1.0,-116.0,105.0
2019_14_NYG_PHI,2019-12-09,PHI,NYG,1,6.0,20.6,19.6,1.0,19.6,30.4,-10.799999999999997,1.0,-10.799999999999997,11.799999999999997,1,14,1,9.5,-411.0,341.0
2019_15_NYJ_BAL,2019-12-12,BAL,NYJ,1,21.0,35.8,12.0,23.799999999999997,26.0,18.0,8.0,9.799999999999997,-6.0,15.799999999999997,1,15,0,17.0,-1105.0,775.0
2019_15_CLE_ARI,2019-12-15,ARI,CLE,1,14.0,20.4,30.2,-9.8,24.2,17.2,7.0,-3.8000000000000007,13.0,-16.8,1,15,0,-3.0,140.0,-156.0
2019_15_BUF_PIT,2019-12-15,PIT,BUF,0,-7.0,16.6,14.6,2.0000000000000018,23.2,16.2,7.0,-6.599999999999998,-1.5999999999999996,-4.999999999999998,1,15,0,1.0,-112.0,101.0
2019_15_ATL_SF,2019-12-15,SF,ATL,0,-7.0,32.4,25.4,7.0,27.0,18.6,8.399999999999999,5.399999999999999,6.799999999999997,-1.3999999999999986,1,15,0,10.5,-460.0,376.0
2019_15_LA_DAL,2019-12-15,DAL,LA,1,23.0,21.4,25.0,-3.6000000000000014,19.4,17.6,1.7999999999999972,2.0,7.399999999999999,-5.399999999999999,1,15,0,-1.0,104.0,-115.0
2019_15_JAX_OAK,2019-12-15,OAK,JAX,0,-4.0,15.2,30.0,-14.8,11.4,34.8,-23.4,3.799999999999999,-4.799999999999997,8.599999999999998,1,15,0,7.0,-297.0,255.0
2019_15_MIN_LAC,2019-12-15,LAC,MIN,0,-29.0,26.4,18.8,7.599999999999998,25.6,23.4,2.200000000000003,0.7999999999999972,-4.599999999999998,5.399999999999995,1,15,0,-1.0,107.0,-118.0
2019_15_PHI_WAS,2019-12-15,WAS,PHI,0,-10.0,17.8,23.0,-5.199999999999999,19.0,20.4,-1.3999999999999986,-1.1999999999999993,2.6000000000000014,-3.8000000000000007,1,15,1,-7.0,247.0,-286.0
2019_15_NE_CIN,2019-12-15,CIN,NE,0,-21.0,14.8,23.0,-8.2,17.6,21.4,-3.799999999999997,-2.8000000000000007,1.6000000000000014,-4.400000000000002,1,15,0,-10.5,381.0,-468.0
2019_15_MIA_NYG,2019-12-15,NYG,MIA,1,16.0,17.8,28.8,-11.0,23.6,28.6,-5.0,-5.800000000000001,0.1999999999999993,-6.0,1,15,0,3.5,-185.0,165.0
2019_15_DEN_KC,2019-12-15,KC,DEN,1,20.0,29.0,20.0,9.0,22.2,22.0,0.1999999999999993,6.800000000000001,-2.0,8.8,1,15,1,10.0,-426.0,352.0
2019_15_CHI_GB,2019-12-15,GB,CHI,1,8.0,18.8,21.4,-2.599999999999998,20.2,17.6,2.599999999999998,-1.3999999999999986,3.799999999999997,-5.199999999999996,1,15,1,4.0,-218.0,192.0
2019_15_TB_DET,2019-12-15,DET,TB,0,-21.0,16.6,23.6,-7.0,29.6,25.8,3.8000000000000007,-13.0,-2.1999999999999993,-10.8,1,15,0,-5.5,210.0,-239.0
2019_15_HOU_TEN,2019-12-15,TEN,HOU,0,-3.0,34.0,24.0,10.0,21.0,24.2,-3.1999999999999993,13.0,-0.1999999999999993,13.2,1,15,1,3.0,-165.0,148.0
2019_15_SEA_CAR,2019-12-15,CAR,SEA,0,-6.0,18.2,31.2,-13.0,26.6,25.0,1.6000000000000014,-8.400000000000002,6.199999999999999,-14.600000000000001,1,15,0,-6.0,218.0,-250.0
2019_15_IND_NO,2019-12-16,NO,IND,1,27.0,29.8,28.0,1.8000000000000007,22.8,23.6,-0.8000000000000007,7.0,4.399999999999999,2.6000000000000014,1,15,0,8.0,-376.0,315.0
2019_16_HOU_TB,2019-12-21,TB,HOU,0,-3.0,31.2,23.8,7.399999999999999,20.6,27.8,-7.199999999999999,10.599999999999998,-4.0,14.599999999999998,1,16,0,-3.0,135.0,-150.0
2019_16_BUF_NE,2019-12-21,NE,BUF,1,7.0,20.4,16.6,3.799999999999997,23.4,14.4,8.999999999999998,-3.0,2.200000000000001,-5.200000000000001,1,16,1,7.0,-289.0,250.0
2019_16_LA_SF,2019-12-21,SF,LA,1,3.0,32.0,25.8,6.199999999999999,21.2,23.0,-1.8000000000000007,10.8,2.8000000000000007,8.0,1,16,1,7.0,-320.0,274.0
2019_16_KC_CHI,2019-12-22,CHI,KC,0,-23.0,18.8,19.2,-0.3999999999999986,28.4,16.0,12.399999999999999,-9.599999999999998,3.1999999999999993,-12.799999999999997,1,16,0,-6.5,254.0,-295.0
2019_16_ARI_SEA,2019-12-22,SEA,ARI,0,-14.0,24.6,23.0,1.6000000000000014,23.0,29.4,-6.399999999999999,1.6000000000000014,-6.399999999999999,8.0,1,16,1,8.0,-385.0,322.0
2019_16_DAL_PHI,2019-12-22,PHI,DAL,1,8.0,22.0,23.0,-1.0,25.4,23.6,1.7999999999999972,-3.3999999999999986,-0.6000000000000014,-2.799999999999997,1,16,1,-2.0,109.0,-120.0
2019_16_OAK_LAC,2019-12-22,LAC,OAK,0,-7.0,23.2,24.4,-1.1999999999999993,13.2,29.2,-16.0,10.0,-4.800000000000001,14.8,1,16,1,7.5,-321.0,274.0
2019_16_DET_DEN,2019-12-22,DEN,DET,1,10.0,18.0,22.8,-4.800000000000001,17.4,27.2,-9.8,0.6000000000000014,-4.399999999999999,5.0,1,16,0,9.5,-400.0,333.0
2019_16_NYG_WAS,2019-12-22,WAS,NYG,0,-6.0,21.4,25.6,-4.200000000000003,21.4,25.4,-4.0,0.0,0.20000000000000284,-0.20000000000000284,1,16,1,-1.0,102.0,-112.0
2019_16_NO_TEN,2019-12-22,TEN,NO,0,-10.0,34.2,22.8,11.400000000000002,34.8,24.2,10.599999999999998,-0.5999999999999943,-1.3999999999999986,0.8000000000000043,1,16,0,-3.5,159.0,-178.0
2019_16_PIT_NYJ,2019-12-22,NYJ,PIT,1,6.0,23.4,21.0,2.3999999999999986,15.2,15.6,-0.40000000000000036,8.2,5.4,2.799999999999999,1,16,0,-3.0,153.0,-171.0
2019_16_CIN_MIA,2019-12-22,MIA,CIN,1,3.0,24.4,33.4,-9.0,14.8,20.0,-5.199999999999999,9.599999999999998,13.399999999999999,-3.8000000000000007,1,16,0,-1.5,107.0,-118.0
2019_16_CAR_IND,2019-12-22,IND,CAR,1,32.0,21.8,27.2,-5.399999999999999,19.8,32.4,-12.599999999999998,2.0,-5.199999999999999,7.199999999999999,1,16,0,7.5,-308.0,264.0
2019_16_BAL_CLE,2019-12-22,CLE,BAL,0,-16.0,25.2,21.6,3.599999999999998,34.4,13.6,20.799999999999997,-9.2,8.000000000000002,-17.2,1,16,1,-9.5,311.0,-370.0
2019_16_JAX_ATL,2019-12-22,ATL,JAX,1,12.0,27.6,21.2,6.400000000000002,14.8,32.8,-17.999999999999996,12.8,-11.599999999999998,24.4,1,16,0,7.5,-313.0,268.0
2019_16_GB_MIN,2019-12-23,MIN,GB,0,-13.0,28.8,20.2,8.600000000000001,20.8,18.8,2.0,8.0,1.3999999999999986,6.600000000000001,1,16,1,4.0,-202.0,179.0
2019_17_SF_SEA,2019-12-29,SEA,SF,0,-5.0,21.8,23.6,-1.8000000000000007,31.6,26.8,4.800000000000001,-9.8,-3.1999999999999993,-6.600000000000001,1,17,1,-3.5,159.0,-177.0
2019_17_PHI_NYG,2019-12-29,NYG,PHI,0,-17.0,24.2,25.6,-1.4000000000000021,23.4,21.4,2.0,0.8000000000000007,4.200000000000003,-3.400000000000002,1,17,1,-4.0,176.0,-198.0
2019_17_ARI_LA,2019-12-29,LA,ARI,1,7.0,24.0,28.4,-4.399999999999999,23.0,26.0,-3.0,1.0,2.3999999999999986,-1.3999999999999986,1,17,1,7.0,-271.0,235.0
2019_17_IND_JAX,2019-12-29,JAX,IND,1,18.0,14.6,31.0,-16.4,22.8,25.8,-3.0,-8.200000000000001,5.199999999999999,-13.399999999999999,1,17,1,-5.0,204.0,-232.0
2019_17_TEN_HOU,2019-12-29,HOU,TEN,0,-21.0,23.8,23.6,0.1999999999999993,32.8,24.0,8.799999999999997,-8.999999999999996,-0.3999999999999986,-8.599999999999998,1,17,1,-10.0,308.0,-366.0
2019_17_OAK_DEN,2019-12-29,DEN,OAK,1,1.0,18.8,20.8,-2.0,14.6,30.6,-16.0,4.200000000000001,-9.8,14.0,1,17,1,5.5,-221.0,195.0
2019_17_WAS_DAL,2019-12-29,DAL,WAS,1,31.0,20.2,21.6,-1.4000000000000021,25.0,27.0,-2.0,-4.800000000000001,-5.399999999999999,0.5999999999999979,1,17,1,13.0,-621.0,485.0
2019_17_PIT_BAL,2019-12-29,BAL,PIT,1,18.0,32.4,15.2,17.2,15.8,14.6,1.200000000000001,16.599999999999998,0.5999999999999996,15.999999999999998,1,17,1,-2.0,122.0,-135.0
2019_17_CHI_MIN,2019-12-29,MIN,CHI,0,-2.0,25.2,20.0,5.199999999999999,18.0,21.0,-3.0,7.199999999999999,-1.0,8.2,1,17,1,-5.5,203.0,-230.0
2019_17_MIA_NE,2019-12-29,NE,MIA,0,-3.0,21.8,18.0,3.8000000000000007,28.0,33.0,-5.0,-6.199999999999999,-15.0,8.8,1,17,1,17.5,-1117.0,781.0
2019_17_ATL_TB,2019-12-29,TB,ATL,0,-6.0,31.8,21.6,10.2,26.6,23.0,3.6000000000000014,5.199999999999999,-1.3999999999999986,6.599999999999998,1,17,1,1.0,-120.0,109.0
2019_17_LAC_KC,2019-12-29,KC,LAC,1,10.0,27.2,9.6,17.6,21.8,24.0,-2.1999999999999993,5.399999999999999,-14.4,19.8,1,17,1,10.0,-389.0,325.0
2019_17_GB_DET,2019-12-29,DET,GB,0,-3.0,15.4,25.6,-10.200000000000001,20.6,17.6,3.0,-5.200000000000001,8.0,-13.200000000000001,1,17,1,-13.5,508.0,-656.0
2019_17_CLE_CIN,2019-12-29,CIN,CLE,1,10.0,19.8,24.2,-4.399999999999999,24.0,26.4,-2.3999999999999986,-4.199999999999999,-2.1999999999999993,-2.0,1,17,1,-2.5,124.0,-137.0
2019_17_NO_CAR,2019-12-29,CAR,NO,0,-32.0,20.4,34.2,-13.800000000000004,35.6,26.4,9.200000000000003,-15.200000000000003,7.800000000000004,-23.000000000000007,1,17,1,-13.5,510.0,-660.0
2019_17_NYJ_BUF,2019-12-29,BUF,NYJ,0,-7.0,19.4,15.2,4.199999999999999,19.8,19.6,0.1999999999999993,-0.40000000000000213,-4.400000000000002,4.0,1,17,1,-1.5,112.0,-124.0
2019_18_BUF_HOU,2020-01-04,HOU,BUF,1,3.0,22.6,27.2,-4.599999999999998,16.6,17.2,-0.5999999999999979,6.0,10.0,-4.0,1,18,0,2.5,-144.0,130.0
2019_18_TEN_NE,2020-01-04,NE,TEN,0,-7.0,24.0,21.6,2.3999999999999986,31.4,22.8,8.599999999999998,-7.399999999999999,-1.1999999999999993,-6.199999999999999,1,18,0,4.5,-214.0,190.0
2019_18_MIN_NO,2020-01-05,NO,MIN,0,-6.0,37.2,22.2,15.000000000000004,23.6,19.6,4.0,13.600000000000001,2.599999999999998,11.000000000000004,1,18,0,7.5,-355.0,300.0
2019_18_SEA_PHI,2020-01-05,PHI,SEA,0,-8.0,28.4,21.4,7.0,22.6,27.0,-4.399999999999999,5.799999999999997,-5.600000000000001,11.399999999999999,1,18,0,1.0,-119.0,108.0
2019_19_TEN_BAL,2020-01-11,BAL,TEN,0,-16.0,29.0,16.0,13.0,29.2,22.0,7.199999999999999,-0.1999999999999993,-6.0,5.800000000000001,1,19,0,10.0,-439.0,361.0
2019_19_MIN_SF,2020-01-11,SF,MIN,1,17.0,29.4,29.4,0.0,22.8,16.2,6.600000000000001,6.599999999999998,13.2,-6.600000000000001,1,19,0,7.0,-323.0,276.0
2019_19_HOU_KC,2020-01-12,KC,HOU,1,20.0,28.6,10.4,18.200000000000003,21.4,26.6,-5.200000000000003,7.200000000000003,-16.200000000000003,23.400000000000006,1,19,0,10.0,-461.0,376.0
2019_19_SEA_GB,2020-01-12,GB,SEA,1,5.0,23.6,14.2,9.400000000000002,18.6,22.8,-4.199999999999999,5.0,-8.600000000000001,13.600000000000001,1,19,0,4.5,-224.0,197.0
2019_20_TEN_KC,2020-01-19,KC,TEN,1,11.0,30.8,14.8,16.0,26.4,20.2,6.199999999999999,4.400000000000002,-5.399999999999999,9.8,1,20,0,7.5,-337.0,286.0
2019_20_GB_SF,2020-01-19,SF,GB,1,17.0,31.4,27.4,4.0,23.0,16.2,6.800000000000001,8.399999999999999,11.2,-2.8000000000000007,1,20,0,8.0,-375.0,315.0
2019_21_SF_KC,2020-02-02,KC,SF,1,11.0,33.2,16.4,16.800000000000004,29.2,22.2,7.0,4.0000000000000036,-5.800000000000001,9.800000000000004,1,21,0,1.5,-125.0,113.0
2020_01_HOU_KC,2020-09-10,KC,HOU,1,14.0,34.8,19.8,14.999999999999996,22.8,29.2,-6.399999999999999,11.999999999999996,-9.399999999999999,21.399999999999995,1,1,0,9.5,-423.0,349.0
2020_01_PHI_WAS,2020-09-13,WAS,PHI,1,10.0,24.4,33.2,-8.800000000000004,24.0,17.4,6.600000000000001,0.3999999999999986,15.800000000000004,-15.400000000000006,1,1,1,-5.5,200.0,-227.0
2020_01_DAL_LA,2020-09-13,LA,DAL,1,3.0,29.0,24.2,4.800000000000001,27.8,22.2,5.600000000000001,1.1999999999999993,2.0,-0.8000000000000007,1,1,0,1.0,-114.0,103.0
2020_01_ARI_SF,2020-09-13,SF,ARI,0,-4.0,28.8,22.6,6.199999999999999,22.6,25.0,-2.3999999999999986,6.199999999999999,-2.3999999999999986,8.599999999999998,1,1,1,7.0,-280.0,242.0
2020_01_TB_NO,2020-09-13,NO,TB,1,11.0,36.0,23.8,12.2,29.2,22.8,6.399999999999999,6.800000000000001,1.0,5.800000000000001,1,1,1,4.0,-196.0,174.0
2020_01_LAC_CIN,2020-09-13,CIN,LAC,0,-3.0,24.4,25.6,-1.2000000000000028,22.6,25.4,-2.799999999999997,1.7999999999999972,0.20000000000000284,1.5999999999999943,1,1,0,-2.5,117.0,-129.0
2020_01_MIA_NE,2020-09-13,NE,MIA,1,10.0,22.2,20.0,2.1999999999999993,28.6,29.6,-1.0,-6.400000000000002,-9.600000000000001,3.1999999999999993,1,1,1,7.5,-327.0,278.0
2020_01_CLE_BAL,2020-09-13,BAL,CLE,1,32.0,27.4,18.2,9.2,20.4,28.2,-7.800000000000001,7.0,-10.0,17.0,1,1,1,7.0,-302.0,260.0
2020_01_IND_JAX,2020-09-13,JAX,IND,1,7.0,18.2,26.6,-8.400000000000002,23.4,29.4,-6.0,-5.199999999999999,-2.799999999999997,-2.400000000000002,1,1,1,-7.0,265.0,-309.0
